pca,building,training,part,clause,circuit,fuzzy,tangent,analog,letter,light,concept,pyramid,wavelet,net,set,data,potential,star,chess,estimator,oscillator,instruction,component,chip,option,pattern,rotation,belief,map,tree,delay,spike,eeg,rule,rules,expert,block,user,loss,document,subscriber,memory,lesion,call,signal,solution,view,stress,distance,evidence,policy,perceptron,direction,song,saliency,control,error,kernel,system,digit,disparity,controller,target,dialogue,field,noise,hand,routing,road,input,motion,character,algorithm,neuron,operator,unit,neural,hint,motor,weight,object,function,item,speaker,channel,point,model,classifier,action,iiii,attractor,head,context,task,skill,word,network,cell,learning
0,0,0,0,0,9,0,0,15,0,0,0,0,0,5,6,1,0,0,0,0,0,0,0,15,0,7,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,30,0,1,1,5,0,1,25,0,0,18,0,2,0,0,0,1,1,2,0,0,0,0,0,3,0,6,36,0,4
0,0,0,0,0,3,0,0,3,0,5,0,0,0,1,3,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,43,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,18,9,0,1,1,0,4,2,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,43,0
0,0,0,1,0,22,0,0,4,0,7,0,0,0,2,6,3,4,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,3,0,0,2,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,12,6,1,0,0,18,0,0,0,1,0,1,7,0,0,0,0,3,0,0,6,0,10,0,0,0,0,1,1,0,0,0,10,25,0
0,3,0,1,0,1,0,0,7,0,0,0,0,0,1,1,20,0,0,0,0,0,16,1,40,0,4,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,6,0,3,6,1,0,0,0,0,0,0,0,0,0,1,2,0,8,8,0,0,0,0,1,0,0,0,1,9,0,6,2,6,0,3,26,0,0,19,1,17,0,0,0,2,0,0,0,0,0,0,0,1,0,0,31,0,1
0,1,25,7,0,0,0,0,0,0,0,0,0,0,20,7,16,1,0,0,0,0,1,3,1,2,5,0,0,0,2,0,0,0,0,1,0,0,4,0,0,0,4,0,7,1,0,1,0,0,0,0,0,0,0,0,4,4,1,8,0,0,0,1,0,0,0,1,0,0,9,0,0,11,1,1,12,6,0,0,5,40,37,0,0,0,2,1,0,0,0,0,0,0,0,0,1,23,0,4
0,1,0,4,0,62,0,0,17,0,0,0,0,0,0,4,8,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,6,14,0,13,0,0,0,13,0,0,2,4,0,0,3,0,0,1,0,0,0,2,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,2
0,0,0,1,0,11,0,1,20,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,1,5,0,0,0,7,0,0,10,0,0,0,5,0,0,0,0,5,0,0,0,2,6,0,0,0,0,0,0,0,0,0,33,0,0
0,0,0,1,0,8,0,0,8,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,8,0,0,2,0,0,3,8,0,0,17,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,43,1,3
0,0,0,0,0,33,0,0,12,0,0,0,0,0,0,5,6,1,0,0,0,0,0,1,6,0,1,0,0,0,0,0,7,0,0,1,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,1,0,0,0,14,0,0,0,6,0,0,6,0,0,0,0,4,0,0,0,0,23,0,1,0,0,0,0,0,0,0,2,4,0
0,0,3,1,0,6,0,0,0,0,6,0,0,0,1,10,9,1,0,0,0,5,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,3,1,0,0,0,29,0,1,2,0,1,0,4,0,0,0,0,5,0,0,1,0,3,0,0,0,0,0,0,5,0,2,7,2,10
0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,25,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,2,10,6,1,2,0,0,0,0,1,0,2,0,0,9,0,0,7,0,0,2,11,0,0,4,0,40,0,0,0,1,1,0,0,0,0,0,0,1,0,0,9,0,21
0,0,5,0,0,0,0,0,0,0,1,1,0,0,5,15,40,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,36,0,0,0,0,0,2,30,1,3,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,2,15,0,0,10,0,5,0,0,0,1,71,0,1,0,0,0,0,7,0,1,25,0,6
0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,37,6,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,1,0,0,2,0,0,0,2,33,0,6,0,0,0,1,0,0,21,0,0,0,8,0,0,0,0,0,1,4,0,0,27,0,25,0,0,0,0,39,0,0,0,0,0,1,1,0,0,8,0,6
0,0,0,2,0,0,0,0,0,1,0,20,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,9,0,1,3,0,0,0,1,0,0,26,0,0,1,6,0,0,3,0,10,0,0,0,2,4,0,0,0,0,0,1,0,0,0,6,0,35
0,0,3,12,0,1,0,0,0,0,0,0,0,0,2,15,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,3,0,1,6,0,0,1,0,24,0,0,1,7,9,0,0,0,0,0,0,15,0,0,18,0,4
0,1,3,0,0,2,0,0,3,0,0,0,0,0,2,3,5,1,0,0,0,0,0,0,24,0,12,0,0,0,0,2,0,0,5,0,0,0,1,0,0,0,0,0,0,3,0,1,0,3,0,0,0,1,0,0,2,4,0,18,0,0,0,0,0,10,17,0,0,0,22,0,0,2,40,0,1,12,0,0,14,0,11,0,0,5,0,3,0,0,0,0,0,0,0,0,0,22,0,49
0,1,5,1,0,0,0,0,0,0,0,5,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,2,0,0,0,3,0,0,0,0,0,0,20,0,0,1,0,0,1,3,0,0,24,0,25,0,0,0,0,1,0,2,0,0,0,0,1,0,0,64,0,10
0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,28,0,16,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,5,5,0,0,8,0,5,0,0,0,10,0,0,0,0,7,0,0,0,0,0,11,0,12
0,0,20,8,0,0,0,38,0,0,0,0,0,0,0,18,14,0,0,0,0,0,0,0,0,0,21,12,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,3,2,9,5,0,0,0,0,0,0,1,0,0,18,0,1,8,1,4,4,0,0,0,4,0,23,0,0,0,9,11,0,0,0,0,0,0,2,0,3,18,0,17
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,9
0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,14,13,0,2,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,4,0,4,4,0,0,0,0,6,0,3,0,0,33,0,0,17,0,0,50,5,0,0,26,1,2,0,0,0,0,95,0,0,0,0,2,2,1,0,0,23,0,32
0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,2,0,0,0,1,1,0,0,1,11,0,0,1,2,0,1,0,0,0,2,0,0,1,1,0,1,4,0,0,29,2,0,2,0,0,0,2,0,9,0,1,0,2,4,0,0,0,0,0,0,3,0,2,2,0,19
0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,17,3,0,0,19,0,1,0,0,0,3,0,5,0,0,0,0,0,0,0,0,62,2,4
0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,7,0,0,2,0,0,0,7,0,0,37,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,2,20,0,3
0,0,7,2,0,0,0,0,0,0,0,0,0,0,1,6,4,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,2,0,0,0,0,29,0,5,0,0,0,11,0,0,11,0,0,0,9,0,0,1,0,0,5,12,0,0,57,0,10,0,0,0,5,2,0,0,0,0,0,1,0,0,3,30,0,23
0,1,8,1,0,0,0,0,1,0,0,0,0,0,1,2,32,3,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,20,2,12,0,0,0,0,0,2,0,0,0,0,1,0,0,8,0,0,1,7,1,0,0,3,25,0,0,0,9,86,0,0,0,0,0,1,3,0,0,13,0,32
0,0,19,2,0,0,0,0,0,1,0,1,0,0,6,36,6,1,0,0,0,0,0,2,0,0,5,0,0,7,0,0,0,0,44,58,3,13,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,10,0,0,0,2,0,0,0,1,0,0,47,0,0,4,0,0,29,8,0,0,46,2,4,0,0,0,1,2,2,16,0,0,0,1,11,0,4,14,0,20
0,0,22,0,0,0,0,0,0,0,0,4,0,0,2,30,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,33,79,4,0,2,0,0,0,0,0,1,0,2,0,0,1,2,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,3,0,1,11,0,0,17,24,0,0,19,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,58,0,16
0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,7,13,0,0,0,1,0,0,1,0,0,5,0,0,4,12,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,8,0,2,0,0,0,0,0,0,0,0,0,0,14,0,0,18,0,0,13,6,0,0,1,1,10,1,0,0,0,10,1,0,0,0,0,0,7,0,0,51,0,12
0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,11,12,0,0,0,0,0,0,10,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,11,0,2,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,8,11,0,0,66,0,5,0,0,0,3,24,0,0,0,0,0,0,11,0,1,36,0,8
0,0,14,1,0,0,0,0,0,0,0,0,0,0,2,12,1,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,5,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,6,4,1,0,16,0,1,2,0,0,3,0,0,1,0,0,0,0,21,0,0,4,0,21
0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,1,6,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,1,3,0,0,2,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,16
0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,4,0,0,0,2,0,2,0,25,0,0,0,6,0,0,0,0,24,0,0,5,10,0,0,11,0,0,18,2,11,0,0,0,3,1,0,0,0,0,0,1,1,0,1,20,0,29
0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,0,1,0,0,0,0,0,17,0,0,1,12,0,0,0,0,31,0,0,0,19,1,0,0,0,0,0,2,1,0,0,7,0,1
0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,8,1,0,0,0,9,0,0,3,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,30,1,0,0,0,0,0,2,31,0,0,0,2,0,0,1,1,0,4,14,0,0,8,0,12,0,0,0,1,0,5,1,0,0,0,1,1,0,0,22,0,2
0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,15,0,0,0,0,36,0,0,0,2,1,0,1,0,0,0,0,0,0,0,18,0,6
0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,37,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,34,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,3,0,0,46,2,0,0,17,0,32,0,0,0,3,1,0,0,0,0,0,1,0,0,0,29,0,0
0,0,4,2,0,1,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,0,0,19,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,20,0,0,5,8,0,0,2,0,68,0,0,0,31,0,0,1,0,0,0,1,0,0,1,33,0,10
0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,8,2,14,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0,2,0,0,0,2,0,2,2,0,0,2,12,0,0,21,0,1,12,2,0,0,2,0,14,0,0,0,0,13,0,0,0,0,0,0,3,0,0,13,0,7
0,0,16,2,0,0,0,0,0,0,0,0,0,0,1,10,15,1,0,0,0,0,0,13,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,12,0,0,0,10,0,10,0,0,0,0,0,7,3,1,0,3,15,0,0,17,0,0,0,15,0,0,39,0,2,0,0,0,1,19,0,0,0,0,0,0,2,0,0,52,0,1
0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,23,35,2,0,0,0,0,0,0,0,0,5,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,46,9,0,0,8,0,4,0,2,0,3,4,0,0,0,0,0,0,2,0,1,55,0,5
0,2,25,1,0,0,0,0,0,0,0,0,0,0,0,31,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,1,5,0,0,0,1,0,0,24,0,6,1,0,0,0,0,0,48,0,0,0,3,54,0,0,0,0,0,0,0,0,0,0,0,0
0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,6,0,0,1,8,0,0,0,0,0,1,11,0,0,3,0,0,4,5,0,0,0,0,5,0,0,0,10,7,23,0,0,0,0,2,0,0,0,17,0,1
0,0,28,1,0,0,0,0,0,0,0,0,0,0,3,18,22,1,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,6,0,0,4,0,0,2,2,0,0,3,21,0,0,0,0,0,0,0,3,0,0,0,1,4,0,0,6,0,0,12,1,0,0,3,0,6,0,0,0,3,1,4,0,0,0,0,0,0,0,0,21,0,5
0,0,6,0,0,0,0,0,0,41,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,1,0,0,0,1,0,0,5,0,3,0,0,0,28,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,36,0,10
0,0,13,0,0,0,0,0,1,0,1,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15,0,0,0,9,6,18,0,0,0,0,2,3,0,0,5,0,3
0,0,24,0,0,0,0,0,0,22,0,0,0,0,1,35,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,7,9,1,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,11,0,0,7,5,0,0,22,0,16,0,0,0,2,0,0,0,0,0,0,1,14,0,21,40,0,52
0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,18,0,0,6,0,0,0,2,0,0,4,0,3,0,5,0,2,0,2,0,0,2,0,0,0,0,4,2,0,8
0,0,2,0,0,0,0,0,0,0,0,0,0,0,25,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,2,0,0,7,0,0,3,31,0,0,2,34,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,12
0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,3,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,13,5,0,0,0,7,18,2,0,0,0,0,0,0,6,3,0,0,6,0,1,3,36,0,3,5,0,0,14,0,35,0,0,0,1,9,0,0,0,0,0,0,0,0,0,18,0,27
0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0,1,13,0,0,3,0,1,0,0,0,3,15,0,0,0,0,0,0,0,0,0,26,0,35
0,0,2,0,0,6,0,1,4,3,0,2,0,1,4,0,5,1,0,0,0,1,0,3,2,0,9,0,0,6,2,1,0,0,3,2,2,0,0,0,0,0,4,0,0,7,0,0,3,0,0,0,1,1,0,0,14,8,3,9,2,2,0,2,0,8,7,0,2,0,1,5,2,14,4,2,4,15,1,4,4,4,19,0,0,1,2,26,2,0,0,0,1,0,3,0,1,36,2,51
0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,6,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4,0,0,0,5,0,3,0,0,0,0,0,1,0,1,0,0,3,0,0,1,6,0,5,28,0,0,8,2,21,0,0,1,2,8,1,0,0,0,0,4,1,0,0,38,0,1
0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,5,22,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,1,18,0,0,0,1,0,0,1,0,2,0,0,0,4,101,0,0,0,0,0,3,2,0,1,1,0,12
0,0,1,5,0,54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,1,0,2,0,0,9,0,0,1,0,0,5,26,0,0,12,0,84,0,0,0,1,9,0,0,0,0,0,1,0,0,2,69,0,2
0,0,10,0,0,0,0,0,0,0,0,0,0,0,12,2,8,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,0,0,7,0,0,1,0,0,0,16,0,0,0,0,3,25,4,0,0,20,0,5,3,0,0,3,0,0,0,0,0,0,8,8,0,0,34,0,2
0,0,54,0,0,0,0,1,0,1,0,0,0,0,4,62,24,0,0,0,0,0,0,0,0,0,25,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,45,2,5,13,0,0,0,0,0,0,1,0,0,5,0,5,16,1,0,0,18,0,0,5,0,2,0,0,0,0,1,6,0,0,0,2,0,0,0,0,98,0,9
0,0,13,2,0,0,0,66,0,0,0,0,0,0,1,38,1,1,0,0,0,0,0,0,0,0,33,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,1,0,0,84,0,0,0,0,0,0,0,10,0,7,11,0,0,0,0,1,0,1,0,1,5,0,7,9,0,2,0,5,0,0,0,2,6,0,0,0,6,0,3,0,0,0,0,0,3,0,1,4,0,3
0,1,13,0,0,0,0,0,0,1,0,1,0,0,0,12,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,3,0,0,0,0,0,0,19,0,5,1,27,0,5,18,3,0,7,0,6,0,0,0,2,11,0,10,0,0,0,10,11,0,0,25,0,39
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,1,0,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,24,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,15,0,0,0,6,101,0,4,0,21,0,0,0,10,3,0,0,0,0,0,1,0,0,2,4,0,41
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0,11,17,0,9,0,0,2,0,0,0,0,0,0,0,10,0,0,23,0,0,59,4,0,0,16,0,8,0,0,0,0,0,0,8,0,0,0,0,4,0,0,18,0,51
0,0,16,2,0,0,0,2,0,0,0,1,0,0,7,3,3,2,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,17,0,5,0,0,0,0,0,0,8,1,0,1,16,0,0,3,0,0,34,8,0,0,6,0,4,1,0,19,3,0,1,0,0,0,0,0,4,0,1,19,0,6
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,2,4,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,12,0,4,5,11,0,0,3,0,1,0,0,0,1,8,0,2,0,0,2,3,1,0,0,19,23,10
0,0,12,0,2,0,1,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,23,20,12,0,0,1,0,0,0,0,0,0,2,0,0,0,13,1,0,1,0,0,0,4,0,22,0,0,0,0,0,0,0,1,0,0,5,0,0,3,0,0,7,7,0,0,5,0,3,0,0,0,0,1,0,0,0,0,0,1,3,0,1,38,0,19
0,1,9,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,8,0,9,0,0,0,2,0,0,0,2,0,0,17,0,2,4,0,0,76,12,0,1,24,0,3,5,0,0,1,0,0,1,0,0,0,5,22,0,0,60,0,18
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,20,1,0,0,1,0,0,0,0,0,0,1,17,0,1,0,0,0,0,0,2,0,0,0,0,29,0,0,0,38,0,4,9,0,0,0,0,1,0,0,0,1,28,0,0,0,0,0,0,0,0,0,41,25,2
0,0,11,1,0,0,0,0,0,0,0,1,0,0,8,8,12,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,2,0,0,0,4,0,1,1,0,0,2,0,0,7,2,0,0,22,0,0,29,0,0,44,9,0,0,6,0,7,0,0,0,4,0,0,0,0,0,0,2,4,0,0,59,0,29
0,1,23,0,0,0,0,0,0,0,0,0,0,0,1,22,17,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,30,0,2,0,0,0,0,0,1,0,2,0,0,9,0,0,5,0,0,0,6,0,0,0,0,10,0,0,0,4,3,81,0,0,0,0,0,4,0,0,14,0,3
